"","County.Number","county","city","County_FIPS","State_FIPS","fiscal_year","quarter_ending","number_of_returns","taxable_sales","Quarter.Ending"
"21023",25,"Dallas","Van Meter","049","19",2018,"2017-12-31",51,2031835,2017-12-31
"21024",25,"Dallas","Redfield","049","19",2018,"2017-12-31",41,796873,2017-12-31
"21025",25,"Dallas","Dexter","049","19",2018,"2017-12-31",39,909658,2017-12-31
"21026",25,"Dallas","Desoto","049","19",2018,"2017-12-31",38,2872349,2017-12-31
"21027",25,"Dallas","Granger","049","19",2018,"2017-12-31",36,2600136,2017-12-31
"21028",25,"Dallas","Minburn","049","19",2018,"2017-12-31",25,636616,2017-12-31
"21029",25,"Dallas","Linden","049","19",2018,"2017-12-31",16,90557,2017-12-31
"21030",25,"Dallas","Bouton","049","19",2018,"2017-12-31",13,2605283,2017-12-31
"21031",25,"Dallas","Grimes","049","19",2018,"2017-12-31",12,420647,2017-12-31
"21032",25,"Dallas","Other","049","19",2018,"2017-12-31",41,1086762,2017-12-31
"21033",26,"Davis","Bloomfield","051","19",2018,"2017-12-31",353,23977735,2017-12-31
"21034",26,"Davis","Drakesville","051","19",2018,"2017-12-31",33,613590,2017-12-31
"21035",26,"Davis","Pulaski","051","19",2018,"2017-12-31",33,564793,2017-12-31
"21036",26,"Davis","Floris","051","19",2018,"2017-12-31",15,264125,2017-12-31
"21037",26,"Davis","Other","051","19",2018,"2017-12-31",16,221721,2017-12-31
"21038",27,"Decatur","Leon","053","19",2018,"2017-12-31",114,6419783,2017-12-31
"21039",27,"Decatur","Lamoni","053","19",2018,"2017-12-31",96,3791451,2017-12-31
"21040",27,"Decatur","Davis City","053","19",2018,"2017-12-31",23,166597,2017-12-31
"21041",27,"Decatur","Grand River","053","19",2018,"2017-12-31",18,37883,2017-12-31
"21042",27,"Decatur","Decatur City","053","19",2018,"2017-12-31",16,406347,2017-12-31
"21043",27,"Decatur","Weldon","053","19",2018,"2017-12-31",12,119809,2017-12-31
"21044",27,"Decatur","Garden Grove","053","19",2018,"2017-12-31",10,82981,2017-12-31
"21045",27,"Decatur","Other","053","19",2018,"2017-12-31",22,322272,2017-12-31
"21046",28,"Delaware","Manchester","055","19",2018,"2017-12-31",367,24120263,2017-12-31
"21047",28,"Delaware","Delhi","055","19",2018,"2017-12-31",61,2333886,2017-12-31
"21048",28,"Delaware","Earlville","055","19",2018,"2017-12-31",61,1179722,2017-12-31
"21049",28,"Delaware","Hopkinton","055","19",2018,"2017-12-31",58,590358,2017-12-31
"21050",28,"Delaware","Dyersville","055","19",2018,"2017-12-31",37,1164793,2017-12-31
"21051",28,"Delaware","Ryan","055","19",2018,"2017-12-31",34,443344,2017-12-31
"21052",28,"Delaware","Colesburg","055","19",2018,"2017-12-31",32,552346,2017-12-31
"21053",28,"Delaware","Edgewood","055","19",2018,"2017-12-31",30,1325643,2017-12-31
"21054",28,"Delaware","Dundee","055","19",2018,"2017-12-31",20,497441,2017-12-31
"21055",28,"Delaware","Greeley","055","19",2018,"2017-12-31",16,252933,2017-12-31
"21056",28,"Delaware","Masonville","055","19",2018,"2017-12-31",10,65580,2017-12-31
"21057",28,"Delaware","Other","055","19",2018,"2017-12-31",22,2995933,2017-12-31
"21058",29,"Des Moines","Burlington","057","19",2018,"2017-12-31",856,76643619,2017-12-31
"21059",29,"Des Moines","West Burlington","057","19",2018,"2017-12-31",242,63896481,2017-12-31
"21060",29,"Des Moines","Mediapolis","057","19",2018,"2017-12-31",98,5037413,2017-12-31
"21061",29,"Des Moines","Danville","057","19",2018,"2017-12-31",50,615209,2017-12-31
"21062",29,"Des Moines","Middletown","057","19",2018,"2017-12-31",14,363667,2017-12-31
"21063",29,"Des Moines","Other","057","19",2018,"2017-12-31",57,2095666,2017-12-31
"21064",30,"Dickinson","Spirit Lake","059","19",2018,"2017-12-31",457,37471271,2017-12-31
"21065",30,"Dickinson","Milford","059","19",2018,"2017-12-31",233,7546881,2017-12-31
"21066",30,"Dickinson","Arnolds Park","059","19",2018,"2017-12-31",183,4866906,2017-12-31
"21067",30,"Dickinson","Okoboji","059","19",2018,"2017-12-31",74,7387689,2017-12-31
"21068",30,"Dickinson","Lake Park","059","19",2018,"2017-12-31",56,2814239,2017-12-31
"21069",30,"Dickinson","Terril","059","19",2018,"2017-12-31",26,364861,2017-12-31
"21070",30,"Dickinson","Other","059","19",2018,"2017-12-31",39,1380341,2017-12-31
"21071",31,"Dubuque","Dubuque","061","19",2018,"2017-12-31",2250,303723794,2017-12-31
"21072",31,"Dubuque","Dyersville","061","19",2018,"2017-12-31",247,22210912,2017-12-31
"21073",31,"Dubuque","Cascade","061","19",2018,"2017-12-31",121,7949346,2017-12-31
"21074",31,"Dubuque","Peosta","061","19",2018,"2017-12-31",120,5257349,2017-12-31
"21075",31,"Dubuque","Farley","061","19",2018,"2017-12-31",87,2433195,2017-12-31
"21076",31,"Dubuque","Epworth","061","19",2018,"2017-12-31",69,2155303,2017-12-31
"21077",31,"Dubuque","Holy Cross","061","19",2018,"2017-12-31",38,1095789,2017-12-31
"21078",31,"Dubuque","Sherrill","061","19",2018,"2017-12-31",35,793423,2017-12-31
"21079",31,"Dubuque","New Vienna","061","19",2018,"2017-12-31",34,2182624,2017-12-31
"21080",31,"Dubuque","Durango","061","19",2018,"2017-12-31",33,854443,2017-12-31
"21081",31,"Dubuque","Worthington","061","19",2018,"2017-12-31",31,2770140,2017-12-31
"21082",31,"Dubuque","Asbury","061","19",2018,"2017-12-31",26,251731,2017-12-31
"21083",31,"Dubuque","Bernard","061","19",2018,"2017-12-31",23,366075,2017-12-31
"21084",31,"Dubuque","Zwingle","061","19",2018,"2017-12-31",15,221831,2017-12-31
"21085",31,"Dubuque","Luxemburg","061","19",2018,"2017-12-31",10,226255,2017-12-31
"21086",31,"Dubuque","Other","061","19",2018,"2017-12-31",35,902242,2017-12-31
"21087",32,"Emmet","Estherville","063","19",2018,"2017-12-31",287,20186912,2017-12-31
"21088",32,"Emmet","Armstrong","063","19",2018,"2017-12-31",73,1657182,2017-12-31
"21089",32,"Emmet","Ringsted","063","19",2018,"2017-12-31",27,408175,2017-12-31
"21090",32,"Emmet","Wallingford","063","19",2018,"2017-12-31",18,225863,2017-12-31
"21091",32,"Emmet","Dolliver","063","19",2018,"2017-12-31",11,132647,2017-12-31
"21092",32,"Emmet","Other","063","19",2018,"2017-12-31",8,179607,2017-12-31
"21093",33,"Fayette","Oelwein","065","19",2018,"2017-12-31",234,16937865,2017-12-31
"21094",33,"Fayette","West Union","065","19",2018,"2017-12-31",173,8200781,2017-12-31
"21095",33,"Fayette","Fayette","065","19",2018,"2017-12-31",67,1263096,2017-12-31
"21096",33,"Fayette","Elgin","065","19",2018,"2017-12-31",57,1462143,2017-12-31
"21097",33,"Fayette","Clermont","065","19",2018,"2017-12-31",51,1075816,2017-12-31
"21098",33,"Fayette","Hawkeye","065","19",2018,"2017-12-31",43,978223,2017-12-31
"21099",33,"Fayette","Maynard","065","19",2018,"2017-12-31",30,567205,2017-12-31
"21100",33,"Fayette","Waucoma","065","19",2018,"2017-12-31",28,758160,2017-12-31
"21101",33,"Fayette","Wadena","065","19",2018,"2017-12-31",24,191287,2017-12-31
"21102",33,"Fayette","Arlington","065","19",2018,"2017-12-31",22,222609,2017-12-31
"21103",33,"Fayette","St. Lucas","065","19",2018,"2017-12-31",12,286798,2017-12-31
"21104",33,"Fayette","Randalia","065","19",2018,"2017-12-31",10,153506,2017-12-31
