"","feature_id","feature_name","State","County","elev_in_m","elev_in_ft","map_name","lat","long"
"1925",1981885,"Castana Post Office","IA","Monona",349,1145,"Castana",42.0744332,-95.9086206
"1926",1981899,"Onawa Post Office","IA","Monona",321,1053,"Onawa",42.0263863,-96.0983641
"1927",1981924,"Tieville Post Office (historical)","IA","Monona",324,1063,"Onawa SW",42.0999891,-96.2336333
"1928",1981925,"Maple Landing Post Office (historical)","IA","Monona",324,1063,"Onawa SW",42.0922112,-96.2280775
"1929",1981927,"Kennebec Post Office (historical)","IA","Monona",321,1053,"Onawa",42.097489,-96.0127899
"1930",1981928,"Hall Creek Post Office (historical)","IA","Monona",334,1096,"Moorhead NW",41.8833215,-95.8758425
"1931",1981929,"Preparation Post Office (historical)","IA","Monona",333,1093,"Moorhead NW",41.8874881,-95.8919538
"1932",1981930,"Hiawatha Post Office (historical)","IA","Monona",421,1381,"Moorhead NW",41.9694325,-95.9169542
"1933",1981931,"Lossing Post Office (historical)","IA","Monona",326,1070,"Sloan",42.1555454,-96.2336341
"1934",1981932,"Albaton Post Office (historical)","IA","Monona",326,1070,"Albaton",42.1855464,-96.2908592
"1935",1981936,"Turin Post Office","IA","Monona",320,1050,"Castana",42.0194325,-95.9663995
"1936",1981940,"Rodney Post Office","IA","Monona",333,1093,"Smithland",42.2043459,-95.9502711
"1937",1981945,"Blencoe Post Office","IA","Monona",318,1043,"Blencoe",41.9301087,-96.0813009
"1938",1981973,"Bigler's Grove Post Office (historical)","IA","Harrison",406,1332,"Missouri Valley NW",41.7388772,-95.9030652
"1939",1981974,"Rode Post Office (historical)","IA","Harrison",308,1010,"Beebeetown",41.5444367,-95.86001
"1940",1981976,"Twelve Mile Grove Post Office (historical)","IA","Harrison",356,1168,"Woodbine",41.7111,-95.6836174
"1941",1981977,"Whitesboro Post Office (historical)","IA","Harrison",326,1070,"Woodbine",41.6755452,-95.7308409
"1942",1981978,"Ojedo Post Office (historical)","IA","Harrison",389,1276,"Woodbine",41.6655451,-95.6508392
"1943",1981979,"Jeddo City Post Office (historical)","IA","Harrison",347,1138,"Woodbine",41.6749894,-95.6752841
"1944",1981980,"Needmore Post Office (historical)","IA","Harrison",367,1204,"Woodbine",41.6513785,-95.644728
"1945",1981981,"Soldier Valley Post Office (historical)","IA","Harrison",321,1053,"Pisgah",41.7902658,-95.9525103
"1946",1981983,"Orson Post Office (historical)","IA","Harrison",321,1053,"Pisgah",41.7794323,-95.9833441
"1947",1981986,"Yorkshire Post Office (historical)","IA","Harrison",358,1175,"Persia",41.5205468,-95.5800051
"1948",1981987,"Gamet Post Office (historical)","IA","Harrison",392,1286,"Moorhead SE",41.8472104,-95.8683424
"1949",1981989,"California Post Office (historical)","IA","Harrison",307,1007,"Missouri Valley",41.5586035,-95.9947339
"1950",1981990,"Calhoun Post Office (historical)","IA","Harrison",312,1024,"Missouri Valley NW",41.6316573,-95.8952879
"1951",1981991,"Echo Post Office (historical)","IA","Harrison",353,1158,"Missouri Valley NW",41.7472103,-95.9416768
"1952",1981992,"Magnolia Post Office (historical)","IA","Harrison",408,1339,"Missouri Valley NW",41.6958226,-95.8766762
"1953",1981993,"Raglan Post Office (historical)","IA","Harrison",388,1273,"Missouri Valley NW",41.7111,-95.9169545
"1954",1981994,"Melrose Post Office (historical)","IA","Harrison",315,1033,"Missouri Valley NW",41.6736008,-95.9336215
"1955",1981995,"Saint John Post Office (historical)","IA","Harrison",314,1030,"Missouri Valley",41.5277705,-95.878066
"1956",1981996,"River Sioux Post Office (historical)","IA","Harrison",317,1040,"Little Sioux",41.8058213,-96.0464013
"1957",1981997,"Harris Grove Post Office (historical)","IA","Harrison",409,1342,"Hard Scratch",41.5861021,-95.7225078
"1958",1981998,"Mount Norris Post Office (historical)","IA","Harrison",365,1197,"Hard Scratch",41.5666579,-95.687785
"1959",1981999,"Crisp Post Office (historical)","IA","Harrison",380,1247,"Hard Scratch",41.5783244,-95.7086186
"1960",1982000,"Reeder Mills Post Office (historical)","IA","Harrison",372,1220,"Hard Scratch",41.6138795,-95.7141742
"1961",1982001,"Unionburgh Post Office (historical)","IA","Harrison",380,1247,"Hard Scratch",41.539158,-95.641673
"1962",1982002,"Valley View Post Office (historical)","IA","Harrison",361,1184,"Hard Scratch",41.583324,-95.6419506
"1963",1982003,"Deputy Post Office (historical)","IA","Harrison",420,1378,"Dunlap SW",41.8352662,-95.7122286
"1964",1982004,"Harrison Post Office (historical)","IA","Harrison",331,1086,"Dunlap",41.8130438,-95.6247267
"1965",1982005,"Beebeetown Post Office (historical)","IA","Harrison",404,1325,"Beebeetown",41.5211034,-95.7555644
"1966",1982006,"Olympus Post Office (historical)","IA","Harrison",427,1401,"Moorhead SE",41.8474885,-95.7711186
"1967",1982007,"Allen Post Office (historical)","IA","Harrison",425,1394,"Moorhead SE",41.8049883,-95.8186194
"1968",1982017,"Woodbine Post Office","IA","Harrison",332,1089,"Woodbine",41.736513,-95.7035342
"1969",1982029,"Pisgah Post Office","IA","Harrison",323,1060,"Pisgah",41.8317147,-95.9267729
"1970",1982033,"Persia Post Office","IA","Harrison",360,1181,"Persia",41.5797494,-95.5686013
"1971",1982044,"Mondamin Post Office","IA","Harrison",312,1024,"Mondamin",41.7101985,-96.0225784
"1972",1982053,"Modale Post Office","IA","Harrison",309,1014,"Modale",41.6214298,-96.0117412
"1973",1982059,"Missouri Valley Post Office","IA","Harrison",310,1017,"Missouri Valley",41.556975,-95.8886746
"1974",1982087,"Logan Post Office","IA","Harrison",335,1099,"Logan",41.6443083,-95.7869279
"1975",1982107,"Little Sioux Post Office (historical)","IA","Harrison",316,1037,"Little Sioux",41.8083212,-96.0225117
"1976",1982113,"Dunlap Post Office","IA","Harrison",348,1142,"Dunlap",41.8545306,-95.5995175
"1977",1982153,"Winfield Post Office","IA","Henry",221,725,"Winfield North",41.1274625,-91.4388782
"1978",1982155,"Bethel Post Office (historical)","IA","Washington",189,620,"Cotter",41.3736329,-91.4876606
"1979",1982364,"Spring Run Post Office (historical)","IA","Louisa",215,705,"Cairo",41.1930825,-91.3723773
"1980",1982365,"Wyman Post Office (historical)","IA","Louisa",222,728,"Winfield North",41.192247,-91.4740471
"1981",1982367,"Port Louisa Post Office (historical)","IA","Louisa",168,551,"Wapello",41.2391965,-91.1312596
"1982",1982368,"Harrison Post Office (historical)","IA","Louisa",171,561,"Wapello",41.1958636,-91.1709825
"1983",1982369,"Toosesboro Post Office (historical)","IA","Louisa",208,682,"Toolesboro",41.1419772,-91.0620905
"1984",1982370,"Florence Post Office (historical)","IA","Louisa",170,558,"Oakville",41.1069774,-91.116814
"1985",1982371,"Palo Alto Post Office (historical)","IA","Louisa",164,538,"Oakville",41.1028117,-91.0390341
"1986",1982372,"Elrick Post Office (historical)","IA","Louisa",170,558,"Oakville",41.0939223,-91.1015358
"1987",1982373,"Mid Prairie Post Office (historical)","IA","Louisa",221,725,"Morning Sun",41.116696,-91.3529321
"1988",1982374,"Marsh Post Office (historical)","IA","Louisa",225,738,"Morning Sun",41.1016964,-91.3523764
"1989",1982377,"Newport Post Office (historical)","IA","Louisa",220,722,"Mediapolis",41.0889216,-91.1829268
"1990",1982378,"Big Springs Post Office (historical)","IA","Louisa",197,646,"Lone Tree",41.4194668,-91.4357155
"1991",1982379,"Louisa Centre Post Office (historical)","IA","Louisa",210,689,"Cairo",41.2333604,-91.3084865
"1992",1982380,"Cotter Post Office (historical)","IA","Louisa",216,709,"Cotter",41.2919675,-91.4615474
"1993",1982382,"Gladwin Post Office (historical)","IA","Louisa",188,617,"Cotter",41.3597449,-91.4509926
"1994",1982385,"Fredonia Post Office (historical)","IA","Louisa",181,594,"Columbus Junction",41.2847478,-91.3387659
"1995",1982386,"Altona Post Office (historical)","IA","Louisa",176,577,"Columbus Junction",41.2869698,-91.3501552
"1996",1982387,"Cairo Post Office (historical)","IA","Louisa",220,722,"Cairo",41.1836391,-91.3273758
"1997",1982389,"Bard Post Office (historical)","IA","Louisa",184,604,"Cairo",41.2403052,-91.2876526
"1998",1982390,"Virginia Grove Post Office (historical)","IA","Louisa",235,771,"Cairo",41.141696,-91.3195977
"1999",1982399,"Wapello Post Office","IA","Louisa",177,581,"Wapello",41.1805966,-91.1859615
"2000",1982421,"Morning Sun Post Office","IA","Louisa",230,755,"Morning Sun",41.0966565,-91.2557874
"2001",1982434,"Columbus Junction Post Office","IA","Louisa",189,620,"Columbus Junction",41.2799342,-91.3620118
"2002",1982450,"Letts Post Office","IA","Louisa",208,682,"Letts",41.3280774,-91.2367403
"2003",1982460,"Oakville Post Office","IA","Louisa",166,545,"Oakville",41.0991115,-91.0446243
"2004",1982466,"Columbus City Post Office","IA","Louisa",222,728,"Columbus Junction",41.2583585,-91.3737665
"2005",1982470,"Grandview Post Office","IA","Louisa",217,712,"Letts",41.276146,-91.1881234
"2006",1982538,"Mallory Post Office (historical)","IA","Shelby",390,1280,"Defiance",41.8583209,-95.3155533
"2007",1982539,"Shelbyville Post Office (historical)","IA","Shelby",425,1394,"Earling",41.7910989,-95.4808349
"2008",1982540,"Somida Post Office (historical)","IA","Shelby",382,1253,"Harlan",41.653044,-95.3255541
"2009",1982541,"Prairie Rose Post Office (historical)","IA","Shelby",407,1335,"Prairie Rose Lake",41.5833221,-95.2086065
"2010",1982542,"Rorbeck Post Office (historical)","IA","Shelby",391,1283,"Prairie Rose Lake",41.5480446,-95.1336039
"2011",1982543,"Sampson Post Office (historical)","IA","Shelby",358,1175,"Persia",41.6138786,-95.5363926
"2012",1982544,"Roach Post Office (historical)","IA","Shelby",368,1207,"Panama",41.6749887,-95.4988915
"2013",1982545,"Jacksonville Post Office (historical)","IA","Shelby",389,1276,"Jacksonville",41.6452658,-95.1499935
"2014",1982546,"Botany Post Office (historical)","IA","Shelby",373,1224,"Jacksonville",41.6874877,-95.2074954
"2015",1982547,"Redline Post Office (historical)","IA","Shelby",386,1266,"Jacksonville",41.7172094,-95.1511048
"2016",1982549,"Botna Post Office (historical)","IA","Shelby",399,1309,"Irwin",41.8558199,-95.1313821
"2017",1982550,"Pomo Post Office (historical)","IA","Shelby",396,1299,"Earling",41.7866544,-95.4530566
"2018",1982552,"Corley Post Office (historical)","IA","Shelby",361,1184,"Corley",41.5786004,-95.3302767
"2019",1982553,"Altamont Post Office (historical)","IA","Shelby",363,1191,"Corley",41.5569337,-95.2794421
"2020",1982598,"Harlan Post Office","IA","Shelby",385,1263,"Harlan",41.656083,-95.3192176
"2021",1982616,"Shelby Post Office","IA","Shelby",399,1309,"Shelby",41.5155474,-95.4500987
"2022",1982625,"Tennant Post Office (historical)","IA","Shelby",421,1381,"Shelby",41.5936006,-95.4411127
"2023",1982628,"Westphalia Post Office","IA","Shelby",441,1447,"Panama",41.7193076,-95.3964131
"2024",1982630,"Portsmouth Post Office","IA","Shelby",373,1224,"Portsmouth",41.650211,-95.5192701
"2025",1982636,"Panama Post Office","IA","Shelby",387,1270,"Panama",41.7263445,-95.4731915
"2026",1982641,"Kirkman Post Office (historical)","IA","Shelby",381,1250,"Harlan",41.7285986,-95.2652747
"2027",1982647,"Irwin Post Office","IA","Shelby",390,1280,"Irwin",41.7897755,-95.2063824
"2028",1982671,"Elk Horn Post Office","IA","Shelby",414,1358,"Elk Horn",41.5923636,-95.0602252
"2029",1982681,"Earling Post Office","IA","Shelby",406,1332,"Earling",41.7750819,-95.4173657
"2030",1982688,"Defiance Post Office","IA","Shelby",388,1273,"Defiance",41.8237918,-95.3406751
"2031",1982710,"Westside Post Office","IA","Crawford",407,1335,"Arcadia",42.074856,-95.0985105
"2032",1982714,"Vail Post Office","IA","Crawford",383,1257,"Vail",42.060055,-95.1997907
"2033",1982726,"Schleswig Post Office","IA","Crawford",460,1509,"Schleswig",42.1655664,-95.4364667
"2034",1982740,"Manilla Post Office","IA","Crawford",409,1342,"Manilla",41.8899996,-95.2334061
"2035",1982750,"Dow City Post Office","IA","Crawford",347,1138,"Dow City",41.9290621,-95.4964978
"2036",1982760,"Charter Oak Post Office","IA","Crawford",382,1253,"Charter Oak",42.0686345,-95.5914652
"2037",1982764,"Coon Grove Post Office (historical)","IA","Crawford",418,1371,"Earling NE",41.9444322,-95.3252754
"2038",1982765,"Johnsonville Post Office (historical)","IA","Crawford",428,1404,"Kiron",42.1527646,-95.304996
"2039",1982766,"Como Post Office (historical)","IA","Crawford",393,1289,"Charter Oak",42.1235999,-95.5947245
"2040",1982767,"Morgan Post Office (historical)","IA","Crawford",440,1444,"Schleswig",42.1383212,-95.4205541
"2041",1982768,"Paradise Post Office (historical)","IA","Crawford",382,1253,"Dunlap NE",41.944433,-95.533613
"2042",1982769,"Bell Post Office (historical)","IA","Crawford",352,1155,"Dow City",41.9572108,-95.4958344
"2043",1982771,"Astor Post Office (historical)","IA","Crawford",396,1299,"Defiance",41.8699874,-95.2666633
"2044",1982774,"Kenwood Post Office (historical)","IA","Crawford",381,1250,"Charter Oak",42.0085999,-95.510001
"2045",1982776,"Boyer Post Office (historical)","IA","Crawford",379,1243,"Boyer",42.1819303,-95.2352721
"2046",1982777,"Ells Post Office (historical)","IA","Crawford",373,1224,"Boyer",42.1672082,-95.2344389
"2047",1982778,"Adrian Post Office (historical)","IA","Crawford",399,1309,"Danbury",42.1833223,-95.6419475
"2048",1982779,"Adena Post Office (historical)","IA","Crawford",441,1447,"Arcadia",42.002764,-95.108604
"2049",1982787,"Denison Post Office","IA","Crawford",393,1289,"Denison",42.0181011,-95.3548766
"2050",1982828,"Ricketts Post Office","IA","Crawford",402,1319,"Ricketts",42.1275794,-95.5745414
"2051",1982832,"Kiron Post Office","IA","Crawford",408,1339,"Kiron",42.1947955,-95.3266823
"2052",1982838,"Deloit Post Office","IA","Crawford",364,1194,"Denison",42.097862,-95.3167356
"2053",1982840,"Aspinwall Post Office (historical)","IA","Crawford",428,1404,"Manilla",41.911931,-95.135549
"2054",1982844,"Buck Grove Post Office (historical)","IA","Crawford",391,1283,"Dow City",41.9185991,-95.3969437
"2055",1982845,"Arion Post Office (historical)","IA","Crawford",349,1145,"Dow City",41.9485995,-95.4641671
"2056",1982884,"Philo Post Office (historical)","IA","Sac",407,1335,"Odebolt East",42.3277614,-95.1447146
"2057",1982885,"Mount Hope Post Office (historical)","IA","Sac",434,1424,"Schaller North",42.5177608,-95.3280534
"2058",1982886,"Schoharie Post Office (historical)","IA","Sac",388,1273,"Sac City East",42.4930356,-94.9919329
"2059",1982887,"Mercer Post Office (historical)","IA","Sac",382,1253,"Lake View",42.2583172,-95.0308237
"2060",1982889,"Wheelers Ranch Post Office (historical)","IA","Sac",423,1388,"Odebolt East",42.2610963,-95.2349938
"2061",1982891,"Oliver Post Office (historical)","IA","Sac",394,1293,"Odebolt East",42.2930401,-95.1952711
"2062",1982892,"Leota Post Office (historical)","IA","Sac",401,1316,"Newell West",42.5194249,-95.0905469
"2063",1982894,"Herring Post Office (historical)","IA","Sac",394,1293,"Boyer",42.2333183,-95.1641594
"2064",1982895,"Elk Run Post Office (historical)","IA","Sac",427,1401,"Schaller South",42.4152618,-95.3099966
"2065",1982896,"Pettis Post Office (historical)","IA","Sac",372,1220,"Grant City",42.3685929,-94.9544324
"2066",1982897,"Grant City Post Office (historical)","IA","Sac",354,1161,"Grant City",42.2674833,-94.887764
"2067",1982898,"Ulmer Post Office (historical)","IA","Sac",389,1276,"Grant City",42.2677612,-94.9499882
"2068",1982900,"Coon Valley Post Office (historical)","IA","Sac",368,1207,"Grant City",42.3402601,-94.9591548
"2069",1982901,"Cedar Forks Post Office (historical)","IA","Sac",413,1355,"Early",42.4666483,-95.1447148
"2070",1982910,"Sac City Post Office","IA","Sac",371,1217,"Sac City East",42.4208975,-94.990495
"2071",1982942,"Wall Lake Post Office","IA","Sac",382,1253,"Lake View",42.2703014,-95.0935848
"2072",1982953,"Schaller Post Office","IA","Sac",429,1407,"Schaller South",42.4991189,-95.2929989
"2073",1982965,"Odebolt Post Office","IA","Sac",415,1362,"Odebolt West",42.3104109,-95.2504135
"2074",1982982,"Lake View Post Office","IA","Sac",380,1247,"Lake View",42.3056985,-95.0507891
"2075",1982998,"Lytton Post Office","IA","Sac",373,1224,"Lytton",42.4237341,-94.8594092
"2076",1983002,"Early Post Office","IA","Sac",408,1339,"Early",42.4611131,-95.1524502
"2077",1983018,"Auburn Post Office","IA","Sac",374,1227,"Breda",42.2499978,-94.8779326
"2078",1983020,"Nemaha Post Office","IA","Sac",403,1322,"Newell West",42.5157655,-95.0885971
"2079",1983027,"Carnarvon Post Office","IA","Sac",384,1260,"Lake View",42.253595,-95.0216568
"2080",1983043,"Holstein Post Office","IA","Ida",443,1453,"Holstein",42.4890435,-95.5437066
"2081",1983070,"Ida Grove Post Office","IA","Ida",382,1253,"Ida Grove",42.3436056,-95.4715741
"2082",1983090,"Galva Post Office","IA","Ida",394,1293,"Galva",42.5073167,-95.4176098
"2083",1983095,"Battle Creek Post Office","IA","Ida",366,1201,"Battle Creek",42.3159685,-95.5986983
"2084",1983110,"Arthur Post Office","IA","Ida",396,1299,"Odebolt West",42.3353745,-95.3470669
"2085",1983122,"Dreessen Post Office (historical)","IA","Ida",454,1489,"Schleswig",42.227765,-95.3919419
"2086",1983123,"Cornelia Post Office (historical)","IA","Ida",428,1404,"Holstein",42.4222096,-95.5947257
"2087",1983139,"Fifteen Mile Post Office (historical)","IA","Tama",321,1053,"Grundy Center",42.2847071,-92.7571448
"2088",1983140,"Bruner Post Office (historical)","IA","Tama",289,948,"Gladbrook SE",42.0347125,-92.6154723
"2089",1983142,"Irving Post Office (historical)","IA","Tama",254,833,"Belle Plaine",41.9466625,-92.3001858
"2090",1983143,"Kinisaw Post Office (historical)","IA","Tama",238,781,"Chelsea",41.904162,-92.3946315
